,state,text,lat,lon,followers,favorites,friends,statuses_count,compound,pos,neg
0,Alabama,"RT @_MauroGil: @JornalOGlobo @OGlobo_Cultura ""CONTROLE DE ARMAS!""

""Enquanto isso, vou passear com meus seguranças armados"" https://t.co/qV…",32.886360740740756,-86.81363913580245,19722,2892,445,48895,,,
1,Alabama,"@ClintSmithIII @AlexGeorge5 If you hate it so bad, then move to North Korea or somewhere far away. I can assure you… https://t.co/iPvbVF830X",32.886360740740756,-86.81363913580245,91,4986,391,1476,,,
2,Alabama,RT @ErinDionne1: One nigga can fuck it up for everybody ?,32.886360740740756,-86.81363913580245,569,2498,506,6618,,,
3,Alabama,one person followed me and one person unfollowed me // automatically checked by https://t.co/hLnhTul0QJ,32.886360740740756,-86.81363913580245,1364,6698,693,17007,,,
4,Alabama,Nah that’s just what u call a stress free relationship https://t.co/cwB0DpFnN7,32.886360740740756,-86.81363913580245,8805,8629,5249,44434,,,
5,Alabama,"Recording shit at 2k to render in 720p
Hell yeah",32.886360740740756,-86.81363913580245,280,42295,956,10170,,,
6,Alabama,now is when we need prayer more than ever. my prayers go out to Las Vegas.?,32.886360740740756,-86.81363913580245,50,290,203,240,,,
7,Alabama,RT @Dwm923: Merch https://t.co/wmuyO4Y19B,32.886360740740756,-86.81363913580245,673,4530,590,5987,,,
8,Alabama,"RT @thatblondebishh: And every single time you break a girls heart in two, there’s a little less of it when it comes back to you..",32.886360740740756,-86.81363913580245,80,483,81,854,,,
9,Alabama,"Finally getting around to watching Icarus. If you are an athlete, and haven’t watched it yet, you aren’t an athlete.",32.886360740740756,-86.81363913580245,387,1115,384,14507,,,
10,Alabama,@NobodyButJackie ????,32.886360740740756,-86.81363913580245,2005,3088,2498,12473,,,
11,Alabama,"RT @JerryHinnen: Me, on a thing that makes me happy. https://t.co/um8bNeoFBo",32.886360740740756,-86.81363913580245,237,5623,695,9635,,,
12,Alabama,RT @Michael23590040: @GaetaSusan Who are the ones rioting? Who are the ones attacking on college campuses? Who are the ones kneeling? #stop…,32.886360740740756,-86.81363913580245,2377,17000,2397,13964,,,
13,Alabama,AAA-Alabama provides free VIN etching https://t.co/w9wGWt6Ci2,32.886360740740756,-86.81363913580245,10110,29,46,32531,,,
14,Alabama,cardeze my baby ?,32.886360740740756,-86.81363913580245,2241,4403,1668,71452,,,
15,Alabama,@manderss_b Yep for sure,32.886360740740756,-86.81363913580245,1657,11397,2266,28172,,,
16,Alabama,RT @KomodoPlatform: How to open a business account @monaizefr in five minutes with a Mastercard in five days https://t.co/txzUEeVQEo #ICO #…,32.886360740740756,-86.81363913580245,98,193,69,698,,,
17,Alabama,Y’all really still out here scamming people? https://t.co/dxM7b8wkUB,32.886360740740756,-86.81363913580245,4293,10506,3588,158863,,,
18,Alabama,https://t.co/M59G2XNSCI Shop With Us!!!,32.886360740740756,-86.81363913580245,313,4022,491,5005,,,
19,Alabama,It's here!! Sneak peek of our BRAND NEW Moroccan Palace mural on metallic grasscloth just in… https://t.co/9HZwGyR6Zx,32.886360740740756,-86.81363913580245,584,1465,554,2079,,,
20,Alabama,State not building road to allow parking under bridge https://t.co/g2rJx79qNs,32.886360740740756,-86.81363913580245,10110,29,46,32531,,,
21,Alabama,Download The Definitive #RealEstate #DigitalMarketing Guide for 2017 today! https://t.co/KeFNAcBIV6,32.886360740740756,-86.81363913580245,1124,372,856,17739,,,
22,Alabama,My WIFE said that I HAVE TO SUFFER UNTIL SHE GETS HOME I Prioritize to please MY GOD &amp; My Wife. GOD SAID Be PECULIAR &amp; HOLY for I AM HOLY.,32.886360740740756,-86.81363913580245,52,359,441,55647,,,
23,Alabama,@gower_jo @memeprovider Bruh https://t.co/kMVvwRKx4b,32.886360740740756,-86.81363913580245,21,2747,83,731,,,
24,Alabama,@altazor08 Siiiiiiiii. Ya mero las coles y los huanzontles.,32.886360740740756,-86.81363913580245,377,11757,350,55759,,,
25,Alabama,? https://t.co/1ljntIayTG,32.886360740740756,-86.81363913580245,7290,3609,6844,60827,,,
26,Alabama,When they money hop,32.886360740740756,-86.81363913580245,5,332,5,2355,,,
27,Alabama,RT @KomodoPlatform: How to open a business account @monaizefr in five minutes with a Mastercard in five days https://t.co/txzUEeVQEo #ICO #…,32.886360740740756,-86.81363913580245,13100,473,3561,1232,,,
28,Alabama,RT @KomodoPlatform: How to open a business account @monaizefr in five minutes with a Mastercard in five days https://t.co/txzUEeVQEo #ICO #…,32.886360740740756,-86.81363913580245,5572,380,545,727,,,
29,Alabama,"East Webster 5, Houlka 0, slow pitch softball after one inning.",32.886360740740756,-86.81363913580245,1056,82,1078,11317,,,
30,Alabama,"With the events of today, privileged to pray over each of our city council meetings and thankful… https://t.co/BIUFJ0cV3U",32.886360740740756,-86.81363913580245,708,770,569,4265,,,
31,Alabama,one person unfollowed me // automatically checked by https://t.co/1MVvZgyfFB,32.886360740740756,-86.81363913580245,698,35,890,5775,,,
32,Alabama,RT @AlabamaDieHards: Retweet to piss off Texas A&amp;M fans #AggieHateWeek https://t.co/Uf1ZCmvv0p,32.886360740740756,-86.81363913580245,826,3396,2286,3169,,,
33,Alabama,@AmberNMarchese That interview is actually both trump supporters and none! They’re just asked questions of why they feel the way they feel,32.886360740740756,-86.81363913580245,10225,18441,943,37752,,,
34,Alabama,"Just love one another, guys. So sad? https://t.co/urDmDyeBT8",32.886360740740756,-86.81363913580245,404,3048,569,5808,,,
35,Alabama,"RT @Krissy_Ranaee: they say the truth will set you free, but what they neglect to mention is what happens when the truth isn’t what you wan…",32.886360740740756,-86.81363913580245,195,1198,175,803,,,
36,Alabama,RT @Helenna9656: No sé què van votar ni m'importa. Van venir i van votar. Baix Llobregat amics.,32.886360740740756,-86.81363913580245,615,2700,651,8647,,,
37,Alabama,"RT @UWGAthletics: Just five short days until we host VSU for the Battle for the Peach Basket! 

Saturday is going to be a good one! https:/…",32.886360740740756,-86.81363913580245,369,2688,1005,769,,,
38,Alabama,"RT @AlabamaFTBL: Game 5 Defensive Players of the Week:

@anferneejenning
@minkfitz_21
@LeviWallace39 

#OutworkYesterday
#RollTide https://…",32.886360740740756,-86.81363913580245,222,12861,919,5196,,,
39,Alabama,Soulless ASSHOLES ----&gt; @Bradybuzz ? https://t.co/ZfQzjNbNUB,32.886360740740756,-86.81363913580245,2425,38143,3577,42011,,,
40,Alabama,"RT @PhiMuFraternity: We are halfway to our goal! Please help us reach $10,000 and #CommitForTheKids https://t.co/6hexhyVYl4",32.886360740740756,-86.81363913580245,1361,28168,1364,37539,,,
41,Alabama,Commission to address Sheffield cooperative district https://t.co/1Pzsdp0dtb,32.886360740740756,-86.81363913580245,10110,29,46,32531,,,
42,Alabama,A man can have everything in his woman and still look to see who is behind her. Why?,32.886360740740756,-86.81363913580245,1962,11045,1653,8681,,,
43,Alabama,@SchoolBoy_JR Its mind boggling.,32.886360740740756,-86.81363913580245,2629,18217,1362,356128,,,
44,Alabama,RT @payscott_: Isn’t it funny how life changes,32.886360740740756,-86.81363913580245,1642,9275,1674,12605,,,
45,Alabama,@PrestonSprinkle Goes hand in hand.  Part of the culture,32.886360740740756,-86.81363913580245,315,7727,366,5041,,,
46,Alabama,"@Drew_McBride It's good, but Wind River has my vote so far. Check it out.",32.886360740740756,-86.81363913580245,613,2142,751,8365,,,
47,Alabama,"@BruceBlitz Yeah, good luck with that.",32.886360740740756,-86.81363913580245,1279,1833,935,7340,,,
48,Alabama,Judging by the trending LaMelo... apparently Lavar Ball has another child’s life to ruin. https://t.co/YC2UuybK81,32.886360740740756,-86.81363913580245,64407,737,539,18574,,,
49,Alabama,LongDay?#FeatureMe#Liveme ?TXCowgrl?Tek4: https://t.co/HrAWkQcL3y https://t.co/MQQ4wrvZvi,32.886360740740756,-86.81363913580245,44,21,503,3657,,,
50,Alabama,I can forgive but I could never forget .,32.886360740740756,-86.81363913580245,2029,914,730,48648,,,
51,Alabama,RT @chiappettajoooo: the worst feeling is knowing what the exact thing is that could make you the happiest and not being able to have it,32.886360740740756,-86.81363913580245,387,1984,425,579,,,
52,Alabama,Breaking @louiscollins365 @thatnewsfella https://t.co/hpaBEc61Qu,32.886360740740756,-86.81363913580245,303,530,507,23676,,,
53,Alabama,*A bitch that talk shit about you but wanna be you ? https://t.co/gs3T3I5xyT,32.886360740740756,-86.81363913580245,1034,5185,1000,8769,,,
54,Alabama,"RT @callhersti: I respect a man who is vocal. Tell me why you’re into me, tell me why I pissed you off &amp; tell me how I can fix it. Tell me…",32.886360740740756,-86.81363913580245,400,1954,343,6287,,,
55,Alabama,She just tries that much harder to move on but she can't because she knows inside she feels love,32.886360740740756,-86.81363913580245,5,332,5,2355,,,
56,Alabama,A group of 88 Panama men and women just came into cheddars and it’s a mad house,32.886360740740756,-86.81363913580245,443,1124,555,5768,,,
57,Alabama,Thanking God for a safe and productive time in the city!,32.886360740740756,-86.81363913580245,74,456,237,529,,,
58,Alabama,RT @THS_HOS: 10th grade interim..here we go!! https://t.co/nhog973jcv,32.886360740740756,-86.81363913580245,26,1271,57,272,,,
59,Alabama,Rocker Tom Petty hospitalized; no official confirmation on death reports https://t.co/LDyTqIIVSm,32.886360740740756,-86.81363913580245,10110,29,46,32531,,,
60,Alabama,"Ain’t no getting back together if it’s been months, I already know that pussy got some mileage",32.886360740740756,-86.81363913580245,794,72,104,65635,,,
61,Alabama,"RT @AlabamaFTBL: Never Satisfied.
#OutworkYesterday 
#RollTide https://t.co/Kj44p1MHeS",32.886360740740756,-86.81363913580245,163,4049,139,1854,,,
62,Alabama,@LSkae Glad you are joining us tonight!,32.886360740740756,-86.81363913580245,743,829,518,3310,,,
63,Alabama,do you feel the same way about me,32.886360740740756,-86.81363913580245,30769,28725,7736,31611,,,
64,Alabama,"RT @AlabamaFTBL: Never Satisfied.
#OutworkYesterday 
#RollTide https://t.co/Kj44p1MHeS",32.886360740740756,-86.81363913580245,352,1141,769,2118,,,
65,Alabama,Nice little sunset developing in Columbus this evening https://t.co/qGGCtTqyR3,32.886360740740756,-86.81363913580245,14104,1819,296,29714,,,
66,Alabama,RT @AlabamaDieHards: Last time in Tuscaloosa #RollTide https://t.co/CiBXgxvGvO,32.886360740740756,-86.81363913580245,222,12861,919,5196,,,
67,Alabama,RT @PCarlaS: Not Tom y’all! I am black Woman that I will say publicly I enjoyed his ? But I am from the time that GOOD ? was just GOOD musi…,32.886360740740756,-86.81363913580245,68,2634,155,2450,,,
68,Alabama,SpeedeNews HRP - HRP https://t.co/uztYDZExQS,32.886360740740756,-86.81363913580245,7731,70,6131,155749,,,
69,Alabama,@AllStlCards Done and good luck to him!,32.886360740740756,-86.81363913580245,122,3398,410,2602,,,
70,Alabama,Please read... https://t.co/u3qGnCesyX,32.886360740740756,-86.81363913580245,855,12,813,2790,,,
71,Alabama,RT @KomodoPlatform: How to open a business account @monaizefr in five minutes with a Mastercard in five days https://t.co/txzUEeVQEo #ICO #…,32.886360740740756,-86.81363913580245,4137,9711,847,10600,,,
72,Alabama,7 Ways #Blogging for #B2B Helps Business Success https://t.co/10ltn80NwR,32.886360740740756,-86.81363913580245,2895,1199,2027,38335,,,
73,Alabama,RT @AlabamaDieHards: Last time in Tuscaloosa #RollTide https://t.co/CiBXgxvGvO,32.886360740740756,-86.81363913580245,550,814,622,1735,,,
74,Alabama,Luggage You'll Love | Wayfair https://t.co/XAx0HtF0DU,32.886360740740756,-86.81363913580245,1960,0,1166,21218,,,
75,Alabama,I really hit the the lottery having Tara as a best friend wowzers I love her so much,32.886360740740756,-86.81363913580245,539,52231,278,22372,,,
76,Alabama,I'm so done with this day! ???? https://t.co/ZSDSC8VQSd,32.886360740740756,-86.81363913580245,287,6395,909,5639,,,
77,Alabama,Parenting advice from my mother https://t.co/PbPWCCOKpE,32.886360740740756,-86.81363913580245,526,11186,364,2919,,,
78,Alabama,? https://t.co/RMWAz2sEvu,32.886360740740756,-86.81363913580245,253,4551,284,5230,,,
79,Alabama,Check out what's going on in October!! https://t.co/q4EBSIMPCk,32.886360740740756,-86.81363913580245,2884,879,1573,5522,,,
80,Alabama,RT @DcBc8887: @thecjpearson Bruh why can’t more youngsters be like you! I let my 9 yo daughter watch your videos and she loves it. Straight…,32.886360740740756,-86.81363913580245,1017,801,35,1074,,,
81,Alabama,?? https://t.co/VOCSEUhJMZ,32.886360740740756,-86.81363913580245,2183,701,999,44989,,,
82,Alabama,Brother: Las Vegas gunman was wealthy real-estate investor https://t.co/QNWk0qYTwb,32.886360740740756,-86.81363913580245,10110,29,46,32531,,,
83,Alabama,@chase_nope Toilet paper,32.886360740740756,-86.81363913580245,1254,7233,515,17471,,,
84,Alabama,"RT @bethelnet: Did you miss yesterday's sermon, or maybe you'd just like to hear it again? Watch, download, or listen online here!  https:/…",32.886360740740756,-86.81363913580245,146,1080,188,2460,,,
85,Alabama,"RT @StayFlyRL: PRL 3v3 starting now: https://t.co/eLbJcrSsvz 

@TeamWiseGaming",32.886360740740756,-86.81363913580245,311,2275,128,1225,,,
86,Alabama,"RT @wooser69: I can walk into my local Tesco and buy an assault spoon as if it's nothing, don't have to fill out forms or show ID or anythi…",32.886360740740756,-86.81363913580245,1039,99329,688,27568,,,
87,Alabama,RT @soapcohen: i caught the vibes like you threw somethin at me so i threw em back,32.886360740740756,-86.81363913580245,266,13770,359,10319,,,
88,Alabama,"Sample of my passion.....

#experiment #greatness #amazing #deep #today #artist #passion… https://t.co/V1Tat0Y2ou",32.886360740740756,-86.81363913580245,1178,2665,2293,5408,,,
89,Alabama,Thanks for the mention @mathequalslove !!!! https://t.co/uniPjU28ke,32.886360740740756,-86.81363913580245,597,6340,332,7909,,,
90,Alabama,Lmao it dont matter cuz your quarterback almost as retarded as mine. U might as well not have one. https://t.co/IWPsiUgfTK,32.886360740740756,-86.81363913580245,2629,18217,1362,356128,,,
91,Alabama,You can know who has entered your profile here https://t.co/0fvhYAQvFZ,32.886360740740756,-86.81363913580245,418,1215,385,2721,,,
92,Alabama,"@Metalloud Now, do I have to leave some sort of bait to attract them?",32.886360740740756,-86.81363913580245,408,11562,460,63690,,,
93,Alabama,"Exercise is for everyone: people of all ages, fitness levels and body types. https://t.co/g45F8zWB8Q",32.886360740740756,-86.81363913580245,328,429,109,65335,,,
94,Alabama,@BLBMon 2059021499 text me,32.886360740740756,-86.81363913580245,237,17,444,20,,,
95,Alabama,@kenzie_lauryn @haleyraesunsi Happy Birthday gorgeous!!!!,32.886360740740756,-86.81363913580245,617,16362,375,16586,,,
96,Alabama,#twitter #quote #wisdom #motivation #love #hope #kindness #image #magic #depression #mentalhealth #stigma https://t.co/ZSomuJZjSf,32.886360740740756,-86.81363913580245,4257,19657,3333,5428,,,
97,Alabama,RT @Kraww_lo: ????? https://t.co/fEes9SPjCl,32.886360740740756,-86.81363913580245,1364,16071,704,15020,,,
98,Alabama,"RT @MrBabyMan: Well, he won't back down
No, he won't back down
You can stand him up at the gates of hell
But he won't back down. https://t.…",32.886360740740756,-86.81363913580245,1440,75811,2251,59517,,,
99,Alabama,Everytime im discouraged i think about matisse,32.886360740740756,-86.81363913580245,489,1283,176,7542,,,
100,Alaska,@byunnina_ ????????????? ??????????????????555,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
101,Alaska,Kok cepettt https://t.co/iEXKF5vgQg,61.45642344322345,-152.48698131868136,498,694,339,17470,,,
102,Alaska,@munfess Beruntung bat si karin,61.45642344322345,-152.48698131868136,498,694,339,17470,,,
103,Alaska,"@askmenfess Megang bh? Beha? Megang tete km? Woy gmn sih ga ngerti bagian itu 

Tinju ae tinjuuu",61.45642344322345,-152.48698131868136,498,694,339,17470,,,
104,Alaska,@jangjunable Rasanya gimana pas sementara di operasi? Sakit ga? Perih? Ato gmna dah penasaran ?,61.45642344322345,-152.48698131868136,498,694,339,17470,,,
105,Alaska,@jangjunable Semoga tahun depan gue sanggup ga megang hp-_- rasanya pas di operasi gimna? Terus operasinya wkt itu… https://t.co/whIy8mmDf5,61.45642344322345,-152.48698131868136,498,694,339,17470,,,
106,Alaska,@jangjunable Sblm operasi brp?,61.45642344322345,-152.48698131868136,498,694,339,17470,,,
107,Alaska,@askmenfess Gue selasa,61.45642344322345,-152.48698131868136,498,694,339,17470,,,
108,Alaska,Kembali lagi ga sih? https://t.co/3anhzKzjXY,61.45642344322345,-152.48698131868136,498,694,339,17470,,,
109,Alaska,@askmenfess Gue taun depan tapi? blm cukup umur dilarang dokter,61.45642344322345,-152.48698131868136,498,694,339,17470,,,
110,Alaska,@rlthingy 2,61.45642344322345,-152.48698131868136,498,694,339,17470,,,
111,Alaska,@askmenfess HEMAT,61.45642344322345,-152.48698131868136,498,694,339,17470,,,
112,Alaska,???????????? ??,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
113,Alaska,??????????????? ??????????,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
114,Alaska,???????,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
115,Alaska,@munfess Matot,61.45642344322345,-152.48698131868136,498,694,339,17470,,,
116,Alaska,Kalau pacaran sm om om tentara termaksud sugar daddy bukan sih:( bodo ah tolol https://t.co/LnnGfno3Dx,61.45642344322345,-152.48698131868136,498,694,339,17470,,,
117,Alaska,RT @yluvmac: END!,61.45642344322345,-152.48698131868136,72,478,100,128,,,
118,Alaska,"1.5 magnitude #earthquake. 71 km from Willow, AK, #UnitedStates https://t.co/Pp9lKofEzk",61.45642344322345,-152.48698131868136,118950,0,10,149187,,,
119,Alaska,"USGS reports a M1.5 #earthquake 71km WNW of Willow, Alaska on 10/1/17 @ 16:30:35 UTC https://t.co/ew5MwLO7sn #quake",61.45642344322345,-152.48698131868136,10756,5,18,231370,,,
120,Alaska,"????????
2017/10/02 1:30:35 JST, 
??????? ?????????108km, 
ML1.5, TNT2.7kg, ??90.5km, 
https://t.co/00TKD48snG",61.45642344322345,-152.48698131868136,1528,0,5,116592,,,
121,Alaska,"????????
2017/10/02 0:25:55 JST, 
??????? ?????????174km, 
ML1.8, TNT7.6kg, ??96.5km, 
https://t.co/2qiWfFeqab",61.45642344322345,-152.48698131868136,1528,0,5,116592,,,
122,Alaska,"1.8 magnitude #earthquake. 33km SW of Redoubt Volcano, Alaska https://t.co/LzZpZtv5ea",61.45642344322345,-152.48698131868136,118950,0,10,149187,,,
123,Alaska,"USGS reports a M1.8 #earthquake 33km SW of Redoubt Volcano, Alaska on 10/1/17 @ 15:25:49 UTC https://t.co/gO4vQ1b2xP #quake",61.45642344322345,-152.48698131868136,10756,5,18,231370,,,
124,Alaska,RT @SEYOKKY: ???????????????????? #NOMINATEEXO #MTVAEMA,61.45642344322345,-152.48698131868136,126,32297,1826,34837,,,
125,Alaska,???????????????????? #NOMINATEEXO #MTVAEMA,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
126,Alaska,??????? ????? ??????,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
127,Alaska,???? ??????? ???????? ??? ?????????,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
128,Alaska,?????????,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
129,Alaska,????????,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
130,Alaska,????????????????????????,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
131,Alaska,??????,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
132,Alaska,"????????
2017/10/01 14:47:26 JST, 
??????? ?????????219km, 
ML2.9, TNT337.6kg, ??0.0km, 
https://t.co/T4m0bEXdYN",61.45642344322345,-152.48698131868136,1528,0,5,116592,,,
133,Alaska,"Mag: 2.9 - Depth: 0 km - UTC 5:47 AM -  Talkeetna, Alaska - USGS Info: https://t.co/wAmNyWxMnF",61.45642344322345,-152.48698131868136,1132,0,2,321275,,,
134,Alaska,"2.9 magnitude #earthquake. 143km WNW of Talkeetna, Alaska https://t.co/ltdxaIaus6",61.45642344322345,-152.48698131868136,118950,0,10,149187,,,
135,Alaska,"USGS reports a M2.6 #earthquake 141km ESE of McGrath, Alaska on 10/1/17 @ 5:47:26 UTC https://t.co/42Y2vc1hgz #quake",61.45642344322345,-152.48698131868136,10756,5,18,231370,,,
136,Alaska,"2.6 earthquake occurred at 1 Oct 2017 05:47:27 UTC, 81.6 km (50.6 mi) WNW of Chelatna Lodge, Alaska. https://t.co/ujoMcDS1SL",61.45642344322345,-152.48698131868136,6377,0,1,94600,,,
137,Alaska,"USGS reports a M2.1 #earthquake 59km NNW of Nikiski, Alaska on 10/1/17 @ 3:11:31 UTC https://t.co/djo3DJl9Vx #quake",61.45642344322345,-152.48698131868136,10756,5,18,231370,,,
138,Alaska,"2.1 magnitude #earthquake. 59 km from Nikiski, #AK, United States https://t.co/irC82ZXue1",61.45642344322345,-152.48698131868136,118950,0,10,149187,,,
139,Alaska,"????????
2017/10/01 9:43:21 JST, 
??????? ?????????202km, 
ML1.9, TNT10.7kg, ??114.9km, 
https://t.co/IPdxEH2JRX",61.45642344322345,-152.48698131868136,1528,0,5,116592,,,
140,Alaska,"1.8 magnitude #earthquake. 72 km from #AnchorPoint, AK, United States https://t.co/FKEaJKazut",61.45642344322345,-152.48698131868136,118950,0,10,149187,,,
141,Alaska,"USGS reports a M1.4 #earthquake 38km SSW of Redoubt Volcano, Alaska on 10/1/17 @ 0:43:21 UTC https://t.co/WUMiAu8PV3 #quake",61.45642344322345,-152.48698131868136,10756,5,18,231370,,,
142,Alaska,"????????
2017/10/01 7:51:39 JST, 
??????? ?????????212km, 
ML1.8, TNT7.6kg, ??2.2km, 
https://t.co/EMeH1zmlOK",61.45642344322345,-152.48698131868136,1528,0,5,116592,,,
143,Alaska,"1.8 magnitude #earthquake. 135km WNW of Talkeetna, Alaska https://t.co/D299f6gGaE",61.45642344322345,-152.48698131868136,118950,0,10,149187,,,
144,Alaska,"USGS reports a M1.8 #earthquake 135km WNW of Talkeetna, Alaska on 9/30/17 @ 22:51:39 UTC https://t.co/67bRMOBC6L #quake",61.45642344322345,-152.48698131868136,10756,5,18,231370,,,
145,Alaska,"????????
2017/10/01 3:53:47 JST, 
??????? ????????141km, 
ML1.3, TNT1.3kg, ??1.7km, 
https://t.co/FNdWPH9rJi",61.45642344322345,-152.48698131868136,1528,0,5,116592,,,
146,Alaska,"USGS reports a M1.3 #earthquake 90km N of Redoubt Volcano, Alaska on 9/30/17 @ 18:53:47 UTC https://t.co/7sharlwiN0 #quake",61.45642344322345,-152.48698131868136,10756,5,18,231370,,,
147,Alaska,"????????
2017/09/30 21:50:41 JST, 
??????? ??????????148km, 
ML1.2, TNT951.5g, ??87.6km, 
https://t.co/LQsT5lmqAU",61.45642344322345,-152.48698131868136,1528,0,5,116592,,,
148,Alaska,"USGS reports a M1.2 #earthquake 68km W of Talkeetna, Alaska on 9/30/17 @ 12:50:41 UTC https://t.co/2XQ0QFGTOO #quake",61.45642344322345,-152.48698131868136,10756,5,18,231370,,,
149,Alaska,"????????
2017/09/30 17:07:53 JST, 
??????? ????????74km, 
ML1.3, TNT1.3kg, ??66.6km, 
https://t.co/rJym2IsZkz",61.45642344322345,-152.48698131868136,1528,0,5,116592,,,
150,Alaska,"USGS reports a M1.3 #earthquake 56km N of Nikiski, Alaska on 9/30/17 @ 8:07:53 UTC https://t.co/0nj77eFzvl #quake",61.45642344322345,-152.48698131868136,10756,5,18,231370,,,
151,Alaska,"????????
2017/09/30 14:38:24 JST, 
??????? ?????????165km, 
ML1.8, TNT7.6kg, ??79.0km, 
https://t.co/KU2ceTKSuR",61.45642344322345,-152.48698131868136,1528,0,5,116592,,,
152,Alaska,"1.8 magnitude #earthquake. 57 km from Cohoe, #AK, United States https://t.co/4uWWGMpyEA",61.45642344322345,-152.48698131868136,118950,0,10,149187,,,
153,Alaska,"USGS reports a M1.3 #earthquake 30km ESE of Redoubt Volcano, Alaska on 9/30/17 @ 5:38:24 UTC https://t.co/37X6MAA9XD #quake",61.45642344322345,-152.48698131868136,10756,5,18,231370,,,
154,Alaska,"RT @yluvmac: ""LUST"" Offical Music Video Out Now??
LINK IN BIO. https://t.co/T2S4jmLDV2",61.45642344322345,-152.48698131868136,72,478,100,128,,,
155,Alaska,@tangkwaaa__ ?????555,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
156,Alaska,??????????,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
157,Alaska,??????????,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
158,Alaska,????????,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
159,Alaska,??????????555,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
160,Alaska,???,61.45642344322345,-152.48698131868136,90,3484,179,6172,,,
161,Alaska,????????????,61.45642344322345,-152.48698131868136,90,3484,179,6172,,,
162,Alaska,?????????,61.45642344322345,-152.48698131868136,90,3484,179,6172,,,
163,Alaska,????????????????????????2???????????,61.45642344322345,-152.48698131868136,90,3484,179,6172,,,
164,Alaska,"""LUST"" Offical Music Video Out Now??
LINK IN BIO. https://t.co/T2S4jmLDV2",61.45642344322345,-152.48698131868136,72,478,100,128,,,
165,Alaska,"""LUST"" Offical Music Video Out Now?? 
LINK IN BIO. https://t.co/0N4WE8WCag",61.45642344322345,-152.48698131868136,72,478,100,128,,,
166,Alaska,"????????
2017/09/29 3:34:03 JST, 
??????? ??????????95km, 
ML2.1, TNT21.3kg, ??73.2km, 
https://t.co/YTFQr85jGs",61.45642344322345,-152.48698131868136,1528,0,5,116592,,,
167,Alaska,"2.1 magnitude #earthquake. 38 km from #Nikiski, AK, United States https://t.co/76IRzidmPS",61.45642344322345,-152.48698131868136,118950,0,10,149187,,,
168,Alaska,"USGS reports a M2.1 #earthquake 37km NNW of Nikiski, Alaska on 9/28/17 @ 18:34:03 UTC https://t.co/83QZnLSNkJ #quake",61.45642344322345,-152.48698131868136,10756,5,18,231370,,,
169,Alaska,???????????? 1030???????,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
170,Alaska,??????????????? ???????????,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
171,Alaska,"????????
2017/09/28 20:34:50 JST, 
??????? ?????????132km, 
ML2.2, TNT30.1kg, ??87.1km, 
https://t.co/mISmcpquoS",61.45642344322345,-152.48698131868136,1528,0,5,116592,,,
172,Alaska,"2.1 magnitude #earthquake. 70km WSW of Talkeetna, Alaska https://t.co/3JYHQsRlZn",61.45642344322345,-152.48698131868136,118950,0,10,149187,,,
173,Alaska,"USGS reports a M2.1 #earthquake 70km WSW of Talkeetna, Alaska on 9/28/17 @ 11:34:50 UTC https://t.co/smrGtRm5sS #quake",61.45642344322345,-152.48698131868136,10756,5,18,231370,,,
174,Alaska,?20??????????????????????????????????,61.45642344322345,-152.48698131868136,90,3484,179,6172,,,
175,Alaska,????????????,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
176,Alaska,??????????????????????????????555,61.45642344322345,-152.48698131868136,344,1838,918,35920,,,
177,Alaska,when you lack communication you see's to exist therefor you're mislead by Nothing/Nothing/Nothing lol.,61.45642344322345,-152.48698131868136,72,478,100,128,,,
178,Alaska,RT @yluvmac: LUST VIDEO OUT NOW LINK IN BIO https://t.co/090DKvpxrX,61.45642344322345,-152.48698131868136,72,478,100,128,,,
179,Alaska,"RT @yluvmac: LUST VIDEO OUT NOW LINK IN BIO
#FullMoon https://t.co/fNvaREyAJV",61.45642344322345,-152.48698131868136,72,478,100,128,,,
180,Alaska,LUST VIDEO OUT NOW LINK IN BIO https://t.co/090DKvpxrX,61.45642344322345,-152.48698131868136,72,478,100,128,,,
181,Alaska,"LUST VIDEO OUT NOW LINK IN BIO
#FullMoon https://t.co/fNvaREyAJV",61.45642344322345,-152.48698131868136,72,478,100,128,,,
182,Alaska,END!,61.45642344322345,-152.48698131868136,72,478,100,128,,,
